"date_format(`log_date`,'%Y-%m-%d')";"date_format(`log_date`,'%H')";"count(*)";"TRAKKER";"log_op";"log_offre";"log_service";"ERREURE"
"2019-01-06";"16";"13";"0";"2";"140";"sendpin";"NOK;011"
"2019-01-06";"16";"24";"0";"2";"140";"sendpin";"OK"
"2019-01-06";"16";"5";"0";"2";"158";"sendpin";"NOK;011"
"2019-01-06";"16";"17";"0";"2";"158";"sendpin";"OK"
"2019-01-06";"16";"3";"0";"2";"7076";"sendpin";"NOK;011"
"2019-01-06";"16";"3";"0";"2";"7076";"sendpin";"NOK;012"
"2019-01-06";"16";"5";"0";"2";"7076";"sendpin";"OK"
"2019-01-06";"16";"21";"0";"2";"7144";"sendpin";"NOK;011"
"2019-01-06";"16";"4";"0";"2";"7144";"sendpin";"NOK;012"
"2019-01-06";"16";"84";"0";"2";"7144";"sendpin";"OK"
"2019-01-06";"16";"8";"0";"2";"7146";"sendpin";"NOK;011"
"2019-01-06";"16";"5";"0";"2";"7146";"sendpin";"NOK;012"
"2019-01-06";"16";"61";"0";"2";"7146";"sendpin";"OK"
"2019-01-06";"16";"5";"0";"31";"1";"sendpin";"NOK;011"
"2019-01-06";"16";"35";"0";"31";"1";"sendpin";"OK"
"2019-01-06";"16";"17";"0";"31";"18";"sendpin";"NOK;011"
"2019-01-06";"16";"4";"0";"31";"18";"sendpin";"NOK;012"
"2019-01-06";"16";"28";"0";"31";"18";"sendpin";"OK"
"2019-01-06";"16";"33";"0";"31";"43";"sendpin";"NOK;011"
"2019-01-06";"16";"45";"0";"31";"43";"sendpin";"OK"
"2019-01-06";"16";"10";"0";"31";"49";"sendpin";"NOK;011"
"2019-01-06";"16";"39";"0";"31";"49";"sendpin";"OK"
"2019-01-06";"16";"12";"0";"31";"140";"sendpin";"NOK;011"
"2019-01-06";"16";"25";"0";"31";"140";"sendpin";"OK"
"2019-01-06";"16";"5";"0";"31";"158";"sendpin";"NOK;011"
"2019-01-06";"16";"7";"0";"31";"158";"sendpin";"NOK;012"
"2019-01-06";"16";"15";"0";"31";"158";"sendpin";"OK"
"2019-01-06";"16";"3";"0";"31";"7076";"sendpin";"NOK;011"
"2019-01-06";"16";"8";"0";"31";"7076";"sendpin";"OK"
"2019-01-06";"16";"19";"0";"31";"7144";"sendpin";"NOK;011"
"2019-01-06";"16";"3";"0";"31";"7144";"sendpin";"NOK;012"
"2019-01-06";"16";"57";"0";"31";"7144";"sendpin";"OK"
"2019-01-06";"16";"9";"0";"31";"7146";"sendpin";"NOK;011"
"2019-01-06";"16";"26";"0";"31";"7146";"sendpin";"OK"
"2019-01-06";"16";"1";"0";"31";"7336";"sendpin";"OK"
"2019-01-06";"16";"1";"0";"40";"11";"sendpin";"OK"
"2019-01-06";"16";"3";"0";"40";"19";"sendpin";"NOK;011"
"2019-01-06";"16";"5";"0";"40";"19";"sendpin";"OK"
"2019-01-06";"16";"12";"0";"40";"24";"sendpin";"NOK;011"
"2019-01-06";"16";"1";"0";"40";"24";"sendpin";"NOK;013"
"2019-01-06";"16";"25";"0";"40";"24";"sendpin";"OK"
"2019-01-06";"16";"35";"0";"40";"42";"sendpin";"NOK;011"
"2019-01-06";"16";"1";"0";"40";"42";"sendpin";"NOK;012"
"2019-01-06";"16";"59";"0";"40";"42";"sendpin";"OK"
"2019-01-06";"16";"21";"0";"40";"5612";"sendpin";"NOK;011"
"2019-01-06";"16";"8";"0";"40";"5612";"sendpin";"NOK;012"
"2019-01-06";"16";"2";"0";"40";"5612";"sendpin";"NOK;013"
"2019-01-06";"16";"73";"0";"40";"5612";"sendpin";"OK"
"2019-01-06";"16";"2";"0";"40";"6206";"sendpin";"OK"
"2019-01-06";"16";"92";"0";"40";"6256";"sendpin";"NOK;011"
"2019-01-06";"16";"7";"0";"40";"6256";"sendpin";"NOK;012"
"2019-01-06";"16";"2";"0";"40";"6256";"sendpin";"NOK;013"
"2019-01-06";"16";"126";"0";"40";"6256";"sendpin";"OK"
"2019-01-06";"16";"4";"0";"40";"6258";"sendpin";"NOK;011"
"2019-01-06";"16";"2";"0";"40";"6258";"sendpin";"NOK;012"
"2019-01-06";"16";"35";"0";"40";"6258";"sendpin";"OK"
"2019-01-06";"16";"38";"0";"40";"6732";"sendpin";"NOK;011"
"2019-01-06";"16";"1";"0";"40";"6732";"sendpin";"NOK;012"
"2019-01-06";"16";"10";"0";"40";"6732";"sendpin";"NOK;013"
"2019-01-06";"16";"125";"0";"40";"6732";"sendpin";"OK"
"2019-01-06";"16";"11";"0";"40";"7150";"sendpin";"NOK;011"
"2019-01-06";"16";"4";"0";"40";"7150";"sendpin";"NOK;012"
"2019-01-06";"16";"24";"0";"40";"7150";"sendpin";"OK"
"2019-01-06";"16";"9";"0";"40";"7194";"sendpin";"OK"
"2019-01-06";"16";"4";"0";"41";"25";"sendpin";"NOK;011"
"2019-01-06";"16";"6";"0";"41";"25";"sendpin";"OK"
"2019-01-06";"16";"47";"0";"41";"26";"sendpin";"NOK;011"
"2019-01-06";"16";"5";"0";"41";"26";"sendpin";"NOK;012"
"2019-01-06";"16";"72";"0";"41";"26";"sendpin";"OK"
"2019-01-06";"16";"17";"0";"41";"27";"sendpin";"NOK;011"
"2019-01-06";"16";"5";"0";"41";"27";"sendpin";"NOK;012"
"2019-01-06";"16";"16";"0";"41";"27";"sendpin";"OK"
"2019-01-06";"16";"13";"0";"41";"31";"sendpin";"NOK;011"
"2019-01-06";"16";"1";"0";"41";"31";"sendpin";"NOK;012"
"2019-01-06";"16";"8";"0";"41";"31";"sendpin";"OK"
"2019-01-06";"16";"24";"0";"41";"41";"sendpin";"NOK;011"
"2019-01-06";"16";"11";"0";"41";"41";"sendpin";"NOK;012"
"2019-01-06";"16";"33";"0";"41";"41";"sendpin";"OK"
"2019-01-06";"16";"2";"0";"41";"46";"sendpin";"NOK;011"
"2019-01-06";"16";"9";"0";"41";"46";"sendpin";"OK"
"2019-01-06";"16";"251";"0";"41";"47";"sendpin";"NOK;011"
"2019-01-06";"16";"16";"0";"41";"47";"sendpin";"NOK;012"
"2019-01-06";"16";"113";"0";"41";"47";"sendpin";"OK"
"2019-01-06";"16";"45";"0";"41";"51";"sendpin";"NOK;011"
"2019-01-06";"16";"20";"0";"41";"51";"sendpin";"NOK;012"
"2019-01-06";"16";"112";"0";"41";"51";"sendpin";"OK"
"2019-01-06";"16";"35";"0";"41";"124";"sendpin";"NOK;011"
"2019-01-06";"16";"14";"0";"41";"124";"sendpin";"NOK;012"
"2019-01-06";"16";"44";"0";"41";"124";"sendpin";"OK"
"2019-01-06";"16";"155";"0";"41";"6118";"sendpin";"NOK;011"
"2019-01-06";"16";"4";"0";"41";"6118";"sendpin";"NOK;012"
"2019-01-06";"16";"139";"0";"41";"6118";"sendpin";"OK"
"2019-01-06";"16";"2";"0";"41";"7242";"sendpin";"NOK;011"
"2019-01-06";"16";"4";"0";"41";"7242";"sendpin";"NOK;012"
"2019-01-06";"16";"7";"0";"41";"7242";"sendpin";"OK"
"2019-01-06";"16";"1";"0";"41";"7302";"sendpin";"OK"
"2019-01-06";"16";"2";"0";"43";"23";"sendpin";"NOK;002"
"2019-01-06";"16";"6";"0";"46";"26";"sendpin";"NOK;011"
"2019-01-06";"16";"19";"0";"46";"26";"sendpin";"OK"
"2019-01-06";"16";"4";"0";"46";"27";"sendpin";"OK"
"2019-01-06";"16";"2";"0";"46";"51";"sendpin";"NOK;011"
"2019-01-06";"16";"29";"0";"46";"51";"sendpin";"OK"
"2019-01-06";"16";"24";"0";"46";"124";"sendpin";"OK"
"2019-01-06";"16";"15";"0";"46";"6118";"sendpin";"NOK;011"
"2019-01-06";"16";"61";"0";"46";"6118";"sendpin";"OK"
"2019-01-06";"16";"2";"0";"53";"7268";"sendpin";"NOK;006"
"2019-01-06";"16";"2";"0";"53";"7268";"sendpin";"NOK;011"
"2019-01-06";"16";"17";"0";"53";"7268";"sendpin";"OK"
"2019-01-06";"16";"1";"0";"53";"7350";"sendpin";"OK"
"2019-01-06";"16";"4";"0";"57";"7414";"sendpin";"NOK;011"
"2019-01-06";"16";"11";"0";"57";"7414";"sendpin";"OK"
"2019-01-06";"16";"12";"0";"71";"44";"sendpin";"NOK;011"
"2019-01-06";"16";"2";"0";"71";"44";"sendpin";"NOK;013"
"2019-01-06";"16";"31";"0";"71";"44";"sendpin";"OK"
"2019-01-06";"16";"3";"0";"71";"119";"sendpin";"NOK;006"
"2019-01-06";"16";"46";"0";"71";"119";"sendpin";"NOK;011"
"2019-01-06";"16";"43";"0";"71";"119";"sendpin";"OK"
"2019-01-06";"16";"6";"0";"71";"145";"sendpin";"NOK;006"
"2019-01-06";"16";"4";"0";"71";"145";"sendpin";"NOK;011"
"2019-01-06";"16";"19";"0";"71";"145";"sendpin";"OK"
"2019-01-06";"16";"1";"0";"71";"146";"sendpin";"OK"
"2019-01-06";"16";"1";"0";"71";"5624";"sendpin";"NOK;006"
"2019-01-06";"16";"8";"0";"71";"5624";"sendpin";"NOK;011"
"2019-01-06";"16";"22";"0";"71";"5624";"sendpin";"OK"
"2019-01-06";"16";"5";"0";"71";"6450";"sendpin";"OK"
"2019-01-06";"16";"1";"0";"71";"6692";"sendpin";"NOK;006"
"2019-01-06";"16";"2";"0";"71";"6692";"sendpin";"NOK;011"
"2019-01-06";"16";"4";"0";"71";"6692";"sendpin";"OK"
"2019-01-06";"16";"4";"0";"71";"7088";"sendpin";"NOK;011"
"2019-01-06";"16";"1";"0";"71";"7088";"sendpin";"NOK;013"
"2019-01-06";"16";"18";"0";"71";"7088";"sendpin";"OK"
"2019-01-06";"16";"1";"0";"71";"7240";"sendpin";"NOK;006"
"2019-01-06";"16";"11";"0";"71";"7240";"sendpin";"OK"
"2019-01-06";"16";"3";"0";"71";"7292";"sendpin";"NOK;001"
"2019-01-06";"16";"4";"0";"71";"7292";"sendpin";"NOK;011"
"2019-01-06";"16";"1";"0";"71";"7292";"sendpin";"NOK;013"
"2019-01-06";"16";"8";"0";"71";"7292";"sendpin";"OK"
"2019-01-06";"16";"18";"0";"71";"7294";"sendpin";"NOK;006"
"2019-01-06";"16";"14";"0";"71";"7294";"sendpin";"NOK;011"
"2019-01-06";"16";"4";"0";"71";"7294";"sendpin";"NOK;013"
"2019-01-06";"16";"55";"0";"71";"7294";"sendpin";"OK"
"2019-01-06";"16";"3";"0";"92";"206";"sendpin";"OK"
"2019-01-06";"16";"4";"0";"92";"6076";"sendpin";"NOK;004"
"2019-01-06";"16";"10";"0";"92";"6076";"sendpin";"NOK;006"
"2019-01-06";"16";"23";"0";"92";"6076";"sendpin";"NOK;011"
"2019-01-06";"16";"131";"0";"92";"6076";"sendpin";"OK"
"2019-01-06";"16";"1";"0";"93";"206";"sendpin";"NOK;011"
"2019-01-06";"16";"9";"0";"93";"206";"sendpin";"OK"
"2019-01-06";"16";"8";"0";"93";"6076";"sendpin";"NOK;004"
"2019-01-06";"16";"13";"0";"93";"6076";"sendpin";"NOK;006"
"2019-01-06";"16";"38";"0";"93";"6076";"sendpin";"NOK;011"
"2019-01-06";"16";"178";"0";"93";"6076";"sendpin";"OK"
"2019-01-06";"16";"7";"0";"93";"7134";"sendpin";"OK"
"2019-01-06";"16";"3";"0";"93";"7198";"sendpin";"NOK;006"
"2019-01-06";"16";"1";"0";"93";"7198";"sendpin";"OK"
"2019-01-06";"16";"2";"0";"93";"7392";"sendpin";"NOK;011"
"2019-01-06";"16";"13";"0";"93";"7392";"sendpin";"OK"
"2019-01-06";"16";"1";"0";"94";"160";"sendpin";"NOK;001"
"2019-01-06";"16";"6";"0";"94";"7134";"sendpin";"NOK;006"
"2019-01-06";"16";"14";"0";"94";"7134";"sendpin";"NOK;011"
"2019-01-06";"16";"90";"0";"94";"7134";"sendpin";"OK"
"2019-01-06";"16";"2";"0";"94";"7198";"sendpin";"OK"
"2019-01-06";"16";"3";"0";"1022";"53";"sendpin";"NOK;003"
"2019-01-06";"16";"9";"0";"1022";"53";"sendpin";"NOK;004"
"2019-01-06";"16";"32";"0";"1022";"53";"sendpin";"NOK;006"
"2019-01-06";"16";"4";"0";"1022";"53";"sendpin";"NOK;011"
"2019-01-06";"16";"142";"0";"1022";"53";"sendpin";"OK"
"2019-01-06";"16";"4";"0";"1022";"198";"sendpin";"NOK;003"
"2019-01-06";"16";"5";"0";"1022";"198";"sendpin";"NOK;006"
"2019-01-06";"16";"8";"0";"1022";"198";"sendpin";"OK"
"2019-01-06";"16";"8";"0";"1023";"53";"sendpin";"NOK;004"
"2019-01-06";"16";"20";"0";"1023";"53";"sendpin";"NOK;006"
"2019-01-06";"16";"1";"0";"1023";"53";"sendpin";"NOK;011"
"2019-01-06";"16";"53";"0";"1023";"53";"sendpin";"OK"
"2019-01-06";"16";"1";"0";"1023";"123";"sendpin";"OK"
"2019-01-06";"16";"6";"0";"1023";"198";"sendpin";"NOK;003"
"2019-01-06";"16";"6";"0";"1023";"198";"sendpin";"OK"
"2019-01-06";"16";"2";"0";"1024";"121";"sendpin";"NOK;006"
"2019-01-06";"16";"2";"0";"1024";"121";"sendpin";"NOK;011"
"2019-01-06";"16";"71";"0";"1024";"121";"sendpin";"OK"
"2019-01-06";"16";"7";"0";"1024";"200";"sendpin";"NOK;003"
"2019-01-06";"16";"6";"0";"1024";"200";"sendpin";"NOK;006"
"2019-01-06";"16";"2";"0";"1024";"200";"sendpin";"NOK;011"
"2019-01-06";"16";"134";"0";"1024";"200";"sendpin";"OK"
"2019-01-06";"16";"29";"0";"1024";"7278";"sendpin";"NOK;003"
"2019-01-06";"16";"3";"0";"1024";"7278";"sendpin";"NOK;006"
"2019-01-06";"16";"16";"0";"1024";"7278";"sendpin";"NOK;011"
"2019-01-06";"16";"201";"0";"1024";"7278";"sendpin";"OK"
"2019-01-06";"16";"13";"0";"1025";"121";"sendpin";"OK"
"2019-01-06";"16";"10";"0";"1025";"200";"sendpin";"NOK;003"
"2019-01-06";"16";"5";"0";"1025";"200";"sendpin";"NOK;006"
"2019-01-06";"16";"8";"0";"1025";"200";"sendpin";"NOK;011"
"2019-01-06";"16";"70";"0";"1025";"200";"sendpin";"OK"
"2019-01-06";"16";"7";"0";"1025";"7278";"sendpin";"NOK;003"
"2019-01-06";"16";"5";"0";"1025";"7278";"sendpin";"NOK;006"
"2019-01-06";"16";"6";"0";"1025";"7278";"sendpin";"NOK;011"
"2019-01-06";"16";"115";"0";"1025";"7278";"sendpin";"OK"
"2019-01-06";"16";"7";"0";"1027";"65";"sendpin";"OK"
"2019-01-06";"16";"4";"0";"1030";"7326";"sendpin";"NOK;003"
"2019-01-06";"16";"19";"0";"1030";"7326";"sendpin";"NOK;006"
"2019-01-06";"16";"1";"0";"1030";"7326";"sendpin";"NOK;011"
"2019-01-06";"16";"8";"0";"1030";"7326";"sendpin";"OK"
"2019-01-06";"16";"2";"0";"1031";"65";"sendpin";"NOK;003"
"2019-01-06";"16";"8";"0";"1031";"65";"sendpin";"NOK;004"
"2019-01-06";"16";"6";"0";"1031";"65";"sendpin";"NOK;006"
"2019-01-06";"16";"2";"0";"1031";"65";"sendpin";"NOK;011"
"2019-01-06";"16";"63";"0";"1031";"65";"sendpin";"OK"
"2019-01-06";"16";"3";"0";"1064";"7382";"sendpin";"OK"
"2019-01-06";"16";"2";"0";"1066";"7382";"sendpin";"NOK;006"
"2019-01-06";"16";"1";"0";"1066";"7382";"sendpin";"NOK;011"
"2019-01-06";"16";"13";"0";"1066";"7382";"sendpin";"OK"
"2019-01-06";"17";"121";"0";"1";"260";"sendpin";"NOK;011"
"2019-01-06";"17";"537";"0";"1";"260";"sendpin";"OK"
"2019-01-06";"17";"5";"0";"1";"262";"sendpin";"NOK;011"
"2019-01-06";"17";"5";"0";"2";"1";"sendpin";"NOK;011"
"2019-01-06";"17";"31";"0";"2";"1";"sendpin";"OK"
"2019-01-06";"17";"12";"0";"2";"18";"sendpin";"NOK;011"
"2019-01-06";"17";"40";"0";"2";"18";"sendpin";"OK"
"2019-01-06";"17";"41";"0";"2";"43";"sendpin";"NOK;011"
"2019-01-06";"17";"54";"0";"2";"43";"sendpin";"OK"
"2019-01-06";"17";"38";"0";"2";"49";"sendpin";"NOK;011"
"2019-01-06";"17";"75";"0";"2";"49";"sendpin";"OK"
"2019-01-06";"17";"12";"0";"2";"140";"sendpin";"NOK;011"
"2019-01-06";"17";"23";"0";"2";"140";"sendpin";"OK"
"2019-01-06";"17";"6";"0";"2";"158";"sendpin";"NOK;011"
"2019-01-06";"17";"11";"0";"2";"158";"sendpin";"OK"
"2019-01-06";"17";"3";"0";"2";"7076";"sendpin";"NOK;011"
"2019-01-06";"17";"10";"0";"2";"7076";"sendpin";"OK"
"2019-01-06";"17";"21";"0";"2";"7144";"sendpin";"NOK;011"
"2019-01-06";"17";"94";"0";"2";"7144";"sendpin";"OK"
"2019-01-06";"17";"9";"0";"2";"7146";"sendpin";"NOK;011"
"2019-01-06";"17";"55";"0";"2";"7146";"sendpin";"OK"
"2019-01-06";"17";"8";"0";"31";"1";"sendpin";"NOK;011"
"2019-01-06";"17";"44";"0";"31";"1";"sendpin";"OK"
"2019-01-06";"17";"6";"0";"31";"18";"sendpin";"NOK;011"
"2019-01-06";"17";"17";"0";"31";"18";"sendpin";"OK"
"2019-01-06";"17";"30";"0";"31";"43";"sendpin";"NOK;011"
"2019-01-06";"17";"1";"0";"31";"43";"sendpin";"NOK;012"
"2019-01-06";"17";"43";"0";"31";"43";"sendpin";"OK"
"2019-01-06";"17";"3";"0";"31";"49";"sendpin";"NOK;011"
"2019-01-06";"17";"33";"0";"31";"49";"sendpin";"OK"
"2019-01-06";"17";"6";"0";"31";"140";"sendpin";"NOK;011"
"2019-01-06";"17";"2";"0";"31";"140";"sendpin";"NOK;012"
"2019-01-06";"17";"27";"0";"31";"140";"sendpin";"OK"
"2019-01-06";"17";"2";"0";"31";"158";"sendpin";"NOK;011"
"2019-01-06";"17";"6";"0";"31";"158";"sendpin";"OK"
"2019-01-06";"17";"2";"0";"31";"7076";"sendpin";"OK"
"2019-01-06";"17";"17";"0";"31";"7144";"sendpin";"NOK;011"
"2019-01-06";"17";"2";"0";"31";"7144";"sendpin";"NOK;012"
"2019-01-06";"17";"48";"0";"31";"7144";"sendpin";"OK"
"2019-01-06";"17";"1";"0";"31";"7146";"sendpin";"NOK;011"
"2019-01-06";"17";"26";"0";"31";"7146";"sendpin";"OK"
"2019-01-06";"17";"1";"0";"40";"11";"sendpin";"OK"
"2019-01-06";"17";"1";"0";"40";"19";"sendpin";"OK"
"2019-01-06";"17";"4";"0";"40";"24";"sendpin";"NOK;011"
"2019-01-06";"17";"5";"0";"40";"24";"sendpin";"NOK;012"
"2019-01-06";"17";"1";"0";"40";"24";"sendpin";"NOK;013"
"2019-01-06";"17";"13";"0";"40";"24";"sendpin";"OK"
"2019-01-06";"17";"25";"0";"40";"42";"sendpin";"NOK;011"
"2019-01-06";"17";"2";"0";"40";"42";"sendpin";"NOK;012"
"2019-01-06";"17";"62";"0";"40";"42";"sendpin";"OK"
"2019-01-06";"17";"38";"0";"40";"5612";"sendpin";"NOK;011"
"2019-01-06";"17";"7";"0";"40";"5612";"sendpin";"NOK;013"
"2019-01-06";"17";"97";"0";"40";"5612";"sendpin";"OK"
"2019-01-06";"17";"2";"0";"40";"6206";"sendpin";"NOK;011"
"2019-01-06";"17";"2";"0";"40";"6206";"sendpin";"NOK;012"
"2019-01-06";"17";"3";"0";"40";"6206";"sendpin";"OK"
"2019-01-06";"17";"70";"0";"40";"6256";"sendpin";"NOK;011"
"2019-01-06";"17";"14";"0";"40";"6256";"sendpin";"NOK;012"
"2019-01-06";"17";"2";"0";"40";"6256";"sendpin";"NOK;013"
"2019-01-06";"17";"101";"0";"40";"6256";"sendpin";"OK"
"2019-01-06";"17";"6";"0";"40";"6258";"sendpin";"NOK;011"
"2019-01-06";"17";"18";"0";"40";"6258";"sendpin";"OK"
"2019-01-06";"17";"33";"0";"40";"6732";"sendpin";"NOK;011"
"2019-01-06";"17";"1";"0";"40";"6732";"sendpin";"NOK;012"
"2019-01-06";"17";"103";"0";"40";"6732";"sendpin";"OK"
"2019-01-06";"17";"11";"0";"40";"7150";"sendpin";"NOK;011"
"2019-01-06";"17";"1";"0";"40";"7150";"sendpin";"NOK;012"
"2019-01-06";"17";"53";"0";"40";"7150";"sendpin";"OK"
"2019-01-06";"17";"1";"0";"40";"7194";"sendpin";"NOK;011"
"2019-01-06";"17";"7";"0";"40";"7194";"sendpin";"OK"
"2019-01-06";"17";"4";"0";"41";"25";"sendpin";"OK"
"2019-01-06";"17";"46";"0";"41";"26";"sendpin";"NOK;011"
"2019-01-06";"17";"2";"0";"41";"26";"sendpin";"NOK;012"
"2019-01-06";"17";"3";"0";"41";"26";"sendpin";"NOK;013"
"2019-01-06";"17";"63";"0";"41";"26";"sendpin";"OK"
"2019-01-06";"17";"2";"0";"41";"27";"sendpin";"NOK;011"
"2019-01-06";"17";"1";"0";"41";"27";"sendpin";"NOK;012"
"2019-01-06";"17";"14";"0";"41";"27";"sendpin";"OK"
"2019-01-06";"17";"14";"0";"41";"31";"sendpin";"NOK;011"
"2019-01-06";"17";"4";"0";"41";"31";"sendpin";"NOK;012"
"2019-01-06";"17";"19";"0";"41";"31";"sendpin";"OK"
"2019-01-06";"17";"24";"0";"41";"41";"sendpin";"NOK;011"
"2019-01-06";"17";"4";"0";"41";"41";"sendpin";"NOK;012"
"2019-01-06";"17";"26";"0";"41";"41";"sendpin";"OK"
"2019-01-06";"17";"3";"0";"41";"46";"sendpin";"NOK;011"
"2019-01-06";"17";"7";"0";"41";"46";"sendpin";"OK"
"2019-01-06";"17";"186";"0";"41";"47";"sendpin";"NOK;011"
"2019-01-06";"17";"5";"0";"41";"47";"sendpin";"NOK;012"
"2019-01-06";"17";"151";"0";"41";"47";"sendpin";"OK"
"2019-01-06";"17";"45";"0";"41";"51";"sendpin";"NOK;011"
"2019-01-06";"17";"10";"0";"41";"51";"sendpin";"NOK;012"
"2019-01-06";"17";"150";"0";"41";"51";"sendpin";"OK"
"2019-01-06";"17";"52";"0";"41";"124";"sendpin";"NOK;011"
"2019-01-06";"17";"2";"0";"41";"124";"sendpin";"NOK;012"
"2019-01-06";"17";"1";"0";"41";"124";"sendpin";"NOK;013"
"2019-01-06";"17";"50";"0";"41";"124";"sendpin";"OK"
"2019-01-06";"17";"1";"0";"41";"6118";"sendpin";"NOK;009"
"2019-01-06";"17";"108";"0";"41";"6118";"sendpin";"NOK;011"
"2019-01-06";"17";"28";"0";"41";"6118";"sendpin";"NOK;012"
"2019-01-06";"17";"106";"0";"41";"6118";"sendpin";"OK"
"2019-01-06";"17";"1";"0";"41";"7242";"sendpin";"NOK;001"
"2019-01-06";"17";"1";"0";"41";"7242";"sendpin";"NOK;006"
"2019-01-06";"17";"2";"0";"41";"7242";"sendpin";"NOK;011"
"2019-01-06";"17";"1";"0";"41";"7242";"sendpin";"NOK;012"
"2019-01-06";"17";"11";"0";"41";"7242";"sendpin";"OK"
"2019-01-06";"17";"6";"0";"43";"23";"sendpin";"NOK;002"
"2019-01-06";"17";"2";"0";"43";"24";"sendpin";"NOK;002"
"2019-01-06";"17";"8";"0";"46";"26";"sendpin";"NOK;011"
"2019-01-06";"17";"30";"0";"46";"26";"sendpin";"OK"
"2019-01-06";"17";"11";"0";"46";"27";"sendpin";"OK"
"2019-01-06";"17";"5";"0";"46";"46";"sendpin";"OK"
"2019-01-06";"17";"1";"0";"46";"51";"sendpin";"NOK;011"
"2019-01-06";"17";"35";"0";"46";"51";"sendpin";"OK"
"2019-01-06";"17";"16";"0";"46";"124";"sendpin";"OK"
"2019-01-06";"17";"25";"0";"46";"6118";"sendpin";"NOK;011"
"2019-01-06";"17";"56";"0";"46";"6118";"sendpin";"OK"
"2019-01-06";"17";"1";"0";"53";"143";"sendpin";"OK"
"2019-01-06";"17";"2";"0";"53";"144";"sendpin";"NOK;006"
"2019-01-06";"17";"4";"0";"53";"7268";"sendpin";"NOK;011"
"2019-01-06";"17";"31";"0";"53";"7268";"sendpin";"OK"
"2019-01-06";"17";"6";"0";"53";"7350";"sendpin";"OK"
"2019-01-06";"17";"3";"0";"57";"7414";"sendpin";"NOK;011"
"2019-01-06";"17";"20";"0";"57";"7414";"sendpin";"OK"
"2019-01-06";"17";"38";"0";"71";"44";"sendpin";"NOK;011"
"2019-01-06";"17";"28";"0";"71";"44";"sendpin";"OK"
"2019-01-06";"17";"1";"0";"71";"119";"sendpin";"NOK;006"
"2019-01-06";"17";"27";"0";"71";"119";"sendpin";"NOK;011"
"2019-01-06";"17";"32";"0";"71";"119";"sendpin";"OK"
"2019-01-06";"17";"6";"0";"71";"145";"sendpin";"NOK;006"
"2019-01-06";"17";"2";"0";"71";"145";"sendpin";"NOK;011"
"2019-01-06";"17";"16";"0";"71";"145";"sendpin";"OK"
"2019-01-06";"17";"4";"0";"71";"5624";"sendpin";"NOK;006"
"2019-01-06";"17";"10";"0";"71";"5624";"sendpin";"NOK;011"
"2019-01-06";"17";"26";"0";"71";"5624";"sendpin";"OK"
"2019-01-06";"17";"5";"0";"71";"6450";"sendpin";"OK"
"2019-01-06";"17";"5";"0";"71";"6692";"sendpin";"OK"
"2019-01-06";"17";"5";"0";"71";"7088";"sendpin";"NOK;011"
"2019-01-06";"17";"7";"0";"71";"7088";"sendpin";"OK"
"2019-01-06";"17";"9";"0";"71";"7240";"sendpin";"OK"
"2019-01-06";"17";"1";"0";"71";"7292";"sendpin";"NOK;006"
"2019-01-06";"17";"5";"0";"71";"7292";"sendpin";"OK"
"2019-01-06";"17";"6";"0";"71";"7294";"sendpin";"NOK;006"
"2019-01-06";"17";"13";"0";"71";"7294";"sendpin";"NOK;011"
"2019-01-06";"17";"1";"0";"71";"7294";"sendpin";"NOK;013"
"2019-01-06";"17";"44";"0";"71";"7294";"sendpin";"OK"
"2019-01-06";"17";"2";"0";"92";"206";"sendpin";"NOK;006"
"2019-01-06";"17";"1";"0";"92";"206";"sendpin";"NOK;011"
"2019-01-06";"17";"15";"0";"92";"206";"sendpin";"OK"
"2019-01-06";"17";"11";"0";"92";"6076";"sendpin";"NOK;004"
"2019-01-06";"17";"13";"0";"92";"6076";"sendpin";"NOK;006"
"2019-01-06";"17";"38";"0";"92";"6076";"sendpin";"NOK;011"
"2019-01-06";"17";"174";"0";"92";"6076";"sendpin";"OK"
"2019-01-06";"17";"4";"0";"92";"7198";"sendpin";"OK"
"2019-01-06";"17";"1";"0";"92";"7392";"sendpin";"OK"
"2019-01-06";"17";"1";"0";"93";"160";"sendpin";"NOK;011"
"2019-01-06";"17";"1";"0";"93";"160";"sendpin";"OK"
"2019-01-06";"17";"6";"0";"93";"206";"sendpin";"NOK;011"
"2019-01-06";"17";"21";"0";"93";"206";"sendpin";"OK"
"2019-01-06";"17";"12";"0";"93";"6076";"sendpin";"NOK;004"
"2019-01-06";"17";"5";"0";"93";"6076";"sendpin";"NOK;006"
"2019-01-06";"17";"64";"0";"93";"6076";"sendpin";"NOK;011"
"2019-01-06";"17";"210";"0";"93";"6076";"sendpin";"OK"
"2019-01-06";"17";"8";"0";"93";"7134";"sendpin";"OK"
"2019-01-06";"17";"7";"0";"93";"7198";"sendpin";"OK"
"2019-01-06";"17";"1";"0";"93";"7266";"sendpin";"OK"
"2019-01-06";"17";"1";"0";"93";"7392";"sendpin";"NOK;006"
"2019-01-06";"17";"9";"0";"93";"7392";"sendpin";"OK"
"2019-01-06";"17";"17";"0";"94";"7134";"sendpin";"NOK;004"
"2019-01-06";"17";"8";"0";"94";"7134";"sendpin";"NOK;006"
"2019-01-06";"17";"14";"0";"94";"7134";"sendpin";"NOK;011"
"2019-01-06";"17";"136";"0";"94";"7134";"sendpin";"OK"
